date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:37	46/46	---MCZ	200	added ('OK')	text/plain	etag:W/%2233c2800-1a-4a8a787408540%22	http://livedemo00.template-help.com/robots.txt		(from )
10:27:37	15094/15094	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:18%20GMT	http://livedemo00.template-help.com/constrex_v1-2/	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index.html	(from )
10:27:38	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:19%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/favicon.ico	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/favicon.ico	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:39	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:19%20GMT	http://livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:39	60593/60593	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2022%20Jul%202016%2020:31:54%20GMT	http://ajax.cloudflare.com/cdn-cgi/nexp/dok3v=0489c402f5/cloudflare.min.js	C:/My%20Web%20Sites/resertec/ajax.cloudflare.com/cdn-cgi/nexp/dok3v=0489c402f5/cloudflare.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:40	195029/195029	---MCZ	200	added ('OK')	text/css	etag:W/%2256f8f8ae-2f9d5%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:40	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:20%20GMT	http://livedemo00.template-help.com/constrex_v1-2/css/camera.css	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/css/camera.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:40	5735/5735	---MCZ	200	added ('OK')	text/css	etag:W/%2256f8ed24-1667%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/camera.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/camera.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:40	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:21%20GMT	http://livedemo00.template-help.com/constrex_v1-2/css/google-map.css	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/css/google-map.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:41	343/343	---MCZ	200	added ('OK')	text/css	etag:W/%2256f8ec5a-157%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/google-map.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/google-map.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:41	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:21%20GMT	http://livedemo00.template-help.com/constrex_v1-2/css/mailform-sub.css	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/css/mailform-sub.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:41	17095/17095	---MCZ	200	added ('OK')	text/css	etag:W/%2256f8ed24-42c7%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/mailform-sub.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/mailform-sub.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:41	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:22%20GMT	http://livedemo00.template-help.com/constrex_v1-2/css/search.css	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/css/search.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:42	8124/8124	---MCZ	200	added ('OK')	text/css	etag:W/%2256f8f052-1fbc%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/search.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/search.css	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:42	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:22%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/jquery.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/jquery.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:43	95786/95786	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22551bfd7a-1762a%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/jquery.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/jquery.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:43	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:23%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/jquery-migrate-1.2.1.min.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/jquery-migrate-1.2.1.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:44	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:24%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/rd-smoothscroll.min.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/rd-smoothscroll.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:44	3254/3254	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22559e3270-cb6%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/rd-smoothscroll.min.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/rd-smoothscroll.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:44	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:25%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/device.min.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/device.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:45	3061/3061	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2253c66cb4-bf5%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/device.min.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/device.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:45	22363/22363	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:25%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-6.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-6.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:45	13942/13942	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:26%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-7.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-7.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:45	13955/13955	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:26%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-8.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-8.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:46	13958/13958	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:26%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-9.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-9.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:46	13942/13942	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:26%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-14.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-14.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:46	13977/13977	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:27%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-10.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-10.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:47	13944/13944	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:27%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-11.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-11.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:47	24853/24853	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:27%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-12.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-12.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:47	6699/6699	---MC-	520	error ('Origin%20Error')	text/html	date:Sat,%2010%20Sep%202016%2015:27:28%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-13.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-13.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:47	21918/21918	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:28%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-1.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-1.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:48	19330/19330	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:28%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-2.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-2.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:48	30238/30238	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:28%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-3.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-3.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:48	15264/15264	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Sep%202016%2015:27:29%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-4.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-4.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:48	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:29%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img1.png	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img1.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:49	3534/3534	---M--	200	added ('OK')	image/png	etag:%2255b15d40-dce%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img1.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img1.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:49	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:29%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img2.png	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img2.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:49	3913/3913	---M--	200	added ('OK')	image/png	etag:%2255b15d40-f49%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img2.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img2.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:49	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:30%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img3.png	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img3.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:50	3000/3000	---M--	200	added ('OK')	image/png	etag:%2255b15d40-bb8%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img3.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img3.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:50	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:30%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img4.png	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img4.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:50	3428/3428	---M--	200	added ('OK')	image/png	etag:%2255b15d40-d64%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img4.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img4.png	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:50	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:31%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img5.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img5.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:51	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:31%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img6.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img6.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:51	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:32%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img7.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img7.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:52	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:32%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img8.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img8.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:54	9073/9073	---M--	200	added ('OK')	image/jpeg	etag:%2255b15f3a-2371%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img8.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img8.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:54	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:35%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img9.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img9.31.delayed	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:56	11243/11243	---M--	200	added ('OK')	image/jpeg	etag:%2255b15f3a-2beb%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img9.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img9.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:57	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:37%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img10.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img10.33.delayed	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:59	11793/11793	---M--	200	added ('OK')	image/jpeg	etag:%2255b15f3a-2e11%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img10.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img10.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:27:59	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:40%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img11.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img11.35.delayed	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:01	65202/65202	---M--	200	added ('OK')	image/jpeg	etag:%2255b15d5e-feb2%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img6.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img6.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:01	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:42%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img12.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img12.37.delayed	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:01	11142/11142	---M--	200	added ('OK')	image/jpeg	etag:%2255b15f3a-2b86%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img11.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img11.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:02	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:42%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/page-1_img13.jpg	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/page-1_img13.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:03	6699/6699	---MC-	520	error ('Origin%20Error')	text/html	date:Sat,%2010%20Sep%202016%2015:27:43%20GMT	http://livedemo00.template-help.com/constrex_v1-2/index-5.html	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/index-5.html	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:03	110096/110096	---M--	200	added ('OK')	image/jpeg	etag:%2255b15d5c-1ae10%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img5.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img5.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:03	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:43%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/bootstrap.min.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/bootstrap.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:03	10657/10657	---M--	200	added ('OK')	image/jpeg	etag:%2255b15f3a-29a1%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img13.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img13.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:04	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:44%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:04	102533/102533	---M--	200	added ('OK')	image/jpeg	etag:%2255b15d5e-19085%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img7.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img7.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:05	20250/20250	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256f6442c-4f1a%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:05	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2010%20Sep%202016%2015:27:45%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/resertec/www.googletagmanager.com/gtm.405445.delayed	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:05	23739/23739	---M-Z	200	added ('OK')	text/css	etag:%2204425bbdc6243fc6e54bf8984fe50330%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	C:/My%20Web%20Sites/resertec/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:06	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:27:46%20GMT	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.eot	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:06	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:27:46%20GMT	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regulard41d.eot	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:06	18028/18028	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2255065fb8-466c%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.woff2	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:08	23424/23424	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2255065fb8-5b80%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.woff	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:09	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255065fb8-1a8c2%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.svg	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:09	1210/1210	---M--	200	added ('OK')	image/png	etag:%2255b1620e-4ba%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/plus.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/plus.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:10	1144/1144	---M--	200	added ('OK')	image/png	etag:%2256f3ff4e-478%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/after_line.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/after_line.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:10	1147/1147	---M--	200	added ('OK')	image/png	etag:%2256f3ff96-47b%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/before_line.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/before_line.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:10	166/166	---M--	200	added ('OK')	image/png	etag:%2256f3affc-a6%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/spritesheet.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/spritesheet.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:11	45404/45404	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2255065fb8-b15c%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.ttf	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:28:12	9289/9289	---M--	200	added ('OK')	image/gif	etag:%225534a332-2449%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/camera-loader.gif	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/camera-loader.gif	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/camera.css)
10:28:13	13141/13141	---M--	200	added ('OK')	image/jpeg	etag:%2255b15c44-3355%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/dot1.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/dot1.jpg	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/camera.css)
10:28:13	7199/7199	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225465aca6-1c1f%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/jquery-migrate-1.2.1.min.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/jquery-migrate-1.2.1.min.js	(from http://livedemo00.template-help.com/constrex_v1-2/)
10:28:13	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:27:54%20GMT	http://livedemo00.template-help.com/constrex_v1-2/images/favicon.ico	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/images/favicon.52.delayed	(from http://livedemo00.template-help.com/constrex_v1-2/index-6.html)
10:28:13	15103/15103	---M--	200	added ('OK')	image/jpeg	etag:%2255b15c44-3aff%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/dot3.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/dot3.jpg	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/camera.css)
